CustomerID;Income;Age;Gender;MaritalStatus;City;Date;Period;Treatment_Campaign;Spending;WebPurchases;StorePurchases;CatalogPurchases;MntFood;MntFashion;MntElectronics
1336;21101286;45;Male;Married;Bandung;02/06/2024;Before;0;726949;1;5;1;1711895;1701763;4560727
1991;15977495;44;Female;Married;Bandung;11/01/2023;Before;0;4384093;2;10;1;75378;270816;3711686
482;16119138;28;Female;Divorced;Denpasar;07/06/2024;Before;0;3617537;2;2;1;964247;863091;4879452
895;21091748;27;Male;Married;Denpasar;13/09/2024;After;0;3344003;2;6;6;871626;2145179;1356802
1568;22369886;62;Female;Divorced;Medan;13/05/2023;Before;0;2325220;3;5;1;1808073;1831467;1393106
1329;5721864;28;Male;Widowed;Makassar;01/10/2024;After;0;1206407;6;3;2;1358439;645562;655798
269;21356375;35;Female;Divorced;Jakarta;28/05/2023;Before;0;3067798;4;4;4;960092;160548;1186831
414;11217316;62;Female;Divorced;Medan;19/07/2024;After;0;2103382;4;6;3;422603;2491045;4342887
25;8743066;29;Female;Widowed;Bandung;20/03/2023;Before;0;2612890;2;5;3;370662;418156;1214272
316;14326237;63;Female;Widowed;Surabaya;12/12/2023;Before;0;2075201;3;3;0;92811;985953;3486115
571;14426978;45;Female;Widowed;Medan;31/08/2024;After;1;2597115;4;5;4;1767908;1740546;207571
725;20864557;34;Male;Single;Medan;06/09/2023;Before;0;4650597;0;2;2;1827378;1333704;3837157
1692;11998604;28;Female;Widowed;Medan;30/09/2024;After;1;2794833;1;4;0;1439666;1149614;3301961
1008;6681262;50;Male;Divorced;Denpasar;25/06/2024;Before;0;3820822;1;4;2;1568079;1538359;4844265
1850;9491878;49;Male;Widowed;Bandung;24/01/2023;Before;0;3115182;3;8;2;489587;2860934;3549880
1300;12538555;43;Female;Single;Medan;15/04/2024;Before;0;1596531;1;8;4;999038;635154;1543584
1954;11704813;25;Female;Single;Denpasar;20/07/2023;Before;0;3532143;2;9;5;1836698;1049758;1099874
389;4079600;45;Female;Married;Medan;11/05/2023;Before;0;3569570;5;5;3;1258541;2188619;4279452
722;17441444;47;Male;Divorced;Makassar;25/09/2024;After;0;4487261;2;8;0;1694353;1902239;2541677
444;3144356;57;Male;Married;Makassar;22/12/2023;Before;0;966944;4;3;1;861010;605119;2374572
999;11351245;39;Male;Divorced;Bandung;30/05/2023;Before;0;2327696;0;3;3;871990;1453989;179025
1451;24882940;62;Male;Divorced;Makassar;09/06/2024;Before;0;1017098;5;4;0;1883861;472483;1132443
1081;8748035;31;Male;Widowed;Surabaya;31/10/2023;Before;0;4146907;3;5;7;1576458;1696426;1289908
697;6314692;45;Male;Widowed;Makassar;24/06/2024;Before;0;4290982;2;7;2;643516;351901;2237518
971;21489719;61;Male;Single;Makassar;19/02/2023;Before;0;3702342;1;3;2;101388;523689;3221530
1590;7068316;20;Male;Single;Bandung;08/04/2024;Before;0;2008154;2;5;3;1577428;212474;2340346
721;6196340;60;Male;Single;Bandung;28/08/2023;Before;0;430523;3;8;2;978798;2275165;1313129
368;15431395;45;Male;Single;Jakarta;26/04/2024;Before;0;2289149;2;5;2;1507874;2470366;137702
1965;9851803;56;Female;Divorced;Medan;30/03/2024;Before;0;1080389;3;7;0;1790880;381875;3448429
342;12814996;35;Female;Divorced;Makassar;10/10/2023;Before;0;3271797;5;5;2;232952;2034107;2235991
1829;19722851;62;Female;Married;Medan;01/12/2023;Before;0;1445071;3;5;3;1793004;2634480;2320994
1876;20700996;28;Female;Divorced;Surabaya;18/12/2023;Before;0;2467967;1;2;4;1669809;1915509;3715040
304;7301754;31;Female;Divorced;Denpasar;29/10/2024;After;0;552111;2;3;4;243560;2332935;4058580
764;24752242;39;Female;Married;Jakarta;10/10/2024;After;0;3305769;3;5;2;746515;420041;2296083
1398;19911271;49;Male;Widowed;Medan;23/11/2023;Before;0;2203631;5;8;2;1365167;1490319;4745779
1974;7876872;54;Female;Single;Medan;02/12/2023;Before;0;1473407;6;6;0;814831;2104770;2632960
816;19099248;38;Male;Married;Makassar;27/10/2024;After;0;2385366;3;3;3;762169;824700;3722762
112;23920023;44;Male;Divorced;Jakarta;22/03/2023;Before;0;2714574;4;9;2;689388;2728672;3251446
878;6880993;19;Male;Married;Makassar;28/03/2023;Before;0;605165;3;6;0;833828;1969941;3273846
1030;13321336;38;Male;Married;Surabaya;15/09/2023;Before;0;1874235;4;4;3;50353;442695;3937208
930;17460021;60;Male;Single;Makassar;04/07/2023;Before;0;1375580;1;3;0;217370;1051567;1850862
703;15460255;23;Female;Divorced;Jakarta;22/11/2024;After;0;2654097;4;4;1;1900813;1048843;1485524
846;10585153;27;Female;Divorced;Bandung;28/11/2024;After;0;2239328;0;6;2;546712;1935142;2172540
944;8752810;62;Male;Single;Jakarta;03/05/2023;Before;0;2512536;0;4;3;961314;2186338;4851219
279;14310552;64;Male;Widowed;Surabaya;06/04/2023;Before;0;2486896;4;3;1;1009919;1624110;2422605
382;23153173;53;Male;Divorced;Makassar;27/08/2024;After;0;4065445;0;3;1;923187;1532245;3292757
1876;20700996;28;Female;Divorced;Surabaya;29/05/2024;Before;0;3339928;4;3;1;525218;1339450;3756890
13;21544107;63;Female;Single;Bandung;18/03/2024;Before;0;1528865;1;4;0;293612;2997216;3868335
303;17936751;35;Male;Married;Makassar;28/05/2024;Before;0;3207427;0;4;3;1886927;2042668;3172449
1580;11989138;33;Male;Single;Bandung;06/01/2024;Before;0;4126066;3;5;4;1062837;652467;4611715
1641;3224695;46;Male;Widowed;Bandung;01/11/2023;Before;0;495937;5;5;2;702267;2903605;237231
160;5907360;36;Female;Married;Jakarta;23/12/2023;Before;0;2583204;2;5;0;904582;906931;616241
154;4201482;56;Male;Single;Makassar;28/05/2023;Before;0;3687125;6;4;1;1988932;1123371;3722274
754;4534026;37;Male;Single;Bandung;12/10/2023;Before;0;4887835;1;4;2;1485159;634764;3525346
181;17665175;21;Female;Single;Denpasar;18/10/2024;After;0;1669541;5;4;4;786242;1454838;4706051
1550;21532908;52;Female;Divorced;Surabaya;19/09/2023;Before;0;3684772;0;6;1;822405;2701288;3085712
1204;18105101;26;Male;Single;Denpasar;27/07/2024;After;0;2413929;1;7;1;280434;2771962;3332076
377;6177825;57;Male;Single;Denpasar;05/05/2024;Before;0;3098756;5;1;1;1490187;1366010;4614376
1828;12725345;25;Male;Single;Makassar;31/01/2023;Before;0;2069783;3;7;1;1390389;2299629;1042821
776;17142224;30;Male;Married;Surabaya;02/12/2024;After;0;2664767;3;6;3;1354886;2297358;3998250
1192;8579079;55;Female;Married;Bandung;25/09/2023;Before;0;2482872;2;5;3;1459762;134834;2179115
1238;9193956;42;Female;Single;Denpasar;12/01/2023;Before;0;2197487;0;4;1;780937;1601806;2927234
1174;17493549;34;Male;Widowed;Jakarta;10/07/2023;Before;0;2366802;2;4;6;254812;1573747;859045
16;6344769;38;Male;Divorced;Surabaya;04/02/2024;Before;0;281295;3;5;1;1328050;1203892;1461861
1115;14149697;22;Female;Married;Denpasar;20/06/2024;Before;0;4300605;4;3;0;514730;2083953;1101028
1144;10022336;39;Female;Single;Makassar;01/04/2023;Before;0;2492815;5;5;5;1462697;2245966;3648251
1980;19320131;59;Female;Single;Jakarta;22/08/2024;After;1;4706135;6;4;5;210398;2523233;327060
253;19037627;53;Female;Single;Bandung;15/05/2024;Before;0;2803367;3;3;1;366348;316397;3242411
1084;20667911;57;Male;Married;Jakarta;28/10/2023;Before;0;1503833;1;10;1;1709934;1122211;689633
1290;18016390;57;Female;Married;Surabaya;21/04/2023;Before;0;4544321;1;4;3;1524748;2849080;2946020
1433;17372528;35;Female;Divorced;Surabaya;21/03/2023;Before;0;4326466;4;4;0;585691;419341;4125081
31;23052925;53;Male;Single;Surabaya;13/10/2024;After;0;3495446;2;5;3;1929944;843001;410615
1045;14606243;44;Female;Widowed;Bandung;08/03/2024;Before;0;4693452;2;3;4;1635597;308784;4918107
731;11934845;43;Male;Divorced;Makassar;21/02/2024;Before;0;625112;2;5;2;1642249;2035911;1749948
1617;17163589;49;Male;Divorced;Denpasar;02/08/2023;Before;0;4235165;3;4;0;716178;736762;3346866
289;18134415;31;Female;Married;Denpasar;22/03/2024;Before;0;2826534;6;4;1;431067;2652964;4558856
1567;13528294;30;Female;Single;Makassar;18/01/2023;Before;0;2214492;5;5;2;732683;2557997;3139674
498;5976242;34;Female;Married;Surabaya;23/02/2023;Before;0;3061514;1;9;4;850696;346767;2854573
1770;24112918;39;Male;Widowed;Bandung;31/08/2024;After;1;4156019;6;3;1;1484845;1762137;3411215
1498;21498826;49;Male;Widowed;Makassar;28/08/2023;Before;0;3188240;4;5;3;469041;251439;1832028
1429;18909784;28;Female;Single;Medan;22/02/2024;Before;0;4668592;2;4;2;1512529;2100782;4144454
548;23398797;47;Female;Widowed;Makassar;30/04/2024;Before;0;3746756;3;4;2;1314058;2712857;2066453
961;11112074;51;Female;Widowed;Surabaya;19/03/2024;Before;0;4260709;3;4;2;1582537;796948;2163382
132;18452902;38;Female;Divorced;Makassar;19/07/2024;After;1;2836736;3;6;2;755478;2413890;911439
1348;24152073;35;Female;Divorced;Surabaya;21/08/2024;After;0;1694891;3;3;4;1654709;1712527;2627362
858;4215502;49;Male;Single;Medan;03/05/2023;Before;0;3613610;1;8;2;1036786;2221619;3392146
1156;24398272;29;Female;Single;Jakarta;24/02/2024;Before;0;741388;3;3;2;351902;1497898;1235833
521;9854500;49;Male;Widowed;Denpasar;19/07/2024;After;0;3906313;2;6;1;541963;267927;4176191
30;15648637;61;Male;Widowed;Jakarta;04/08/2023;Before;0;1637133;4;4;5;1319073;1724229;3814962
627;23471192;26;Male;Married;Jakarta;24/02/2024;Before;0;2207863;4;4;4;780306;2872518;2036459
1325;20947581;32;Male;Divorced;Surabaya;09/12/2024;After;0;398780;2;4;3;619572;2623410;307395
4;5234489;55;Female;Widowed;Jakarta;04/07/2024;After;0;3713752;1;11;5;775696;644762;4065318
1349;16143608;45;Female;Single;Surabaya;16/08/2023;Before;0;296627;6;8;2;1860142;208449;3147778
509;5597480;31;Female;Single;Medan;25/08/2023;Before;0;4627264;4;6;1;696521;2466047;4391323
1261;20663256;37;Female;Married;Makassar;05/10/2024;After;0;5010737;5;11;3;185105;1015752;2867000
1559;13115078;47;Male;Married;Bandung;26/11/2023;Before;0;1263398;2;9;2;1944001;1314288;325072
16;6344769;38;Male;Divorced;Surabaya;13/04/2024;Before;0;2963829;1;4;1;1719306;2046679;4248113
1558;10393979;21;Female;Widowed;Surabaya;10/11/2024;After;0;3223748;3;3;1;216379;675082;860945
997;10021862;28;Female;Divorced;Makassar;01/05/2024;Before;0;2639644;2;2;0;567040;247469;4645825
1608;3549148;48;Female;Married;Jakarta;02/07/2024;After;1;1984146;5;1;4;1705047;1055717;2068940
1840;16607851;30;Female;Single;Makassar;01/08/2024;After;0;2406819;3;7;4;256409;682621;279594
1470;16534573;49;Male;Single;Makassar;14/09/2024;After;0;1788652;4;5;1;1858013;608437;1869449
1527;18338444;52;Female;Single;Medan;19/02/2024;Before;0;1944252;4;2;1;1101883;1077047;1011446
956;11291923;20;Male;Single;Surabaya;07/08/2023;Before;0;567162;0;7;4;760876;2100942;1141332
1254;17338768;53;Male;Married;Surabaya;21/12/2024;After;1;1926857;1;4;1;685857;2986907;2807257
1131;20822698;62;Female;Single;Denpasar;16/01/2024;Before;0;403794;2;0;1;1119735;152921;3391474
1744;12594271;53;Male;Single;Bandung;28/03/2023;Before;0;1747947;3;2;0;1450012;2538721;1380470
1413;7317922;62;Male;Married;Bandung;05/04/2024;Before;0;1811522;3;4;3;1400829;781272;2649767
1744;12594271;53;Male;Single;Bandung;15/02/2024;Before;0;581648;1;8;1;132789;775349;580940
263;4241082;18;Female;Single;Bandung;21/11/2024;After;0;2802406;3;3;0;1964086;2960768;3293187
1587;9555035;48;Female;Single;Medan;08/06/2024;Before;0;940377;3;6;0;410116;1496918;697897
1089;14529677;42;Female;Widowed;Bandung;22/03/2024;Before;0;4481274;0;4;2;958406;1614238;2896775
265;16281288;20;Female;Single;Bandung;27/10/2023;Before;0;3400558;3;6;5;1860204;1398165;401469
1362;24689432;18;Female;Widowed;Medan;12/02/2024;Before;0;235202;4;6;0;1765061;273480;4636631
1325;20947581;32;Male;Divorced;Surabaya;28/09/2024;After;1;3132523;5;3;1;1733595;335225;1608816
378;3996161;34;Male;Single;Bandung;10/01/2024;Before;0;2421601;4;6;1;1338402;863554;1308349
1199;19354286;56;Male;Divorced;Surabaya;21/08/2023;Before;0;2173157;2;8;2;1257823;79567;4252698
963;15138391;22;Female;Single;Surabaya;29/09/2024;After;0;4438529;5;8;1;240577;2798613;4947224
1176;13669435;23;Female;Widowed;Medan;11/10/2024;After;0;2062400;4;8;2;1411776;1644064;1301977
476;10706358;37;Male;Divorced;Jakarta;18/02/2023;Before;0;603961;1;5;1;1521803;2089384;3718599
1290;18016390;57;Female;Married;Surabaya;05/07/2023;Before;0;1685142;2;3;0;134800;712617;4382838
329;15707035;21;Female;Widowed;Surabaya;24/07/2023;Before;0;3679916;3;4;3;937686;96713;225172
1997;3664468;27;Male;Widowed;Denpasar;19/03/2023;Before;0;2072659;2;6;1;431625;2266180;1511299
1840;16607851;30;Female;Single;Makassar;25/04/2024;Before;0;1944054;2;6;2;269230;1687383;2200781
1187;19701250;31;Female;Married;Bandung;21/01/2024;Before;0;4000614;4;8;1;451759;632359;2032050
438;13074901;58;Female;Married;Bandung;13/07/2023;Before;0;3456201;1;7;5;1530040;1593543;864070
1367;24916959;47;Male;Single;Makassar;13/04/2023;Before;0;4210138;3;6;3;1149599;1370854;2701968
1391;10429645;35;Male;Married;Medan;08/09/2024;After;0;2124003;1;5;3;226958;2524647;1197502
1489;6041341;24;Male;Divorced;Makassar;11/01/2024;Before;0;4100598;3;6;2;1892897;2937156;498978
1774;22739948;27;Female;Widowed;Jakarta;14/10/2023;Before;0;886328;3;3;3;1591812;2361784;2146736
1223;9202258;57;Female;Single;Medan;26/04/2024;Before;0;4208143;3;1;2;118912;519450;1129159
1524;8087268;47;Female;Single;Makassar;23/12/2024;After;1;5027121;6;2;1;1514102;1470806;1442706
16;6344769;38;Male;Divorced;Surabaya;07/09/2023;Before;0;1156690;2;2;2;382327;1340454;447714
1845;3388076;21;Male;Married;Makassar;20/07/2023;Before;0;973706;5;6;1;1170844;1194911;2777937
1320;6351278;49;Male;Single;Jakarta;19/06/2024;Before;0;3165657;2;4;3;1805211;1854129;4505245
868;5192614;38;Male;Married;Bandung;05/04/2024;Before;0;975916;2;5;1;703735;1500382;2194697
511;7197571;58;Female;Single;Jakarta;27/10/2023;Before;0;4166080;3;7;3;842835;435012;1059182
1812;19169764;29;Female;Married;Surabaya;22/04/2024;Before;0;2405850;6;6;0;1561012;1240041;3064247
984;23702498;45;Male;Single;Makassar;24/03/2023;Before;0;707447;8;6;3;700448;2489914;4041235
1263;22023125;29;Male;Married;Denpasar;02/04/2024;Before;0;858209;3;10;1;1039272;1623532;1482554
581;19434343;32;Male;Widowed;Medan;21/11/2024;After;0;2610083;2;10;1;1256446;312202;1552004
1325;20947581;32;Male;Divorced;Surabaya;25/10/2023;Before;0;4268136;7;5;3;573763;864629;3214071
6;12628519;28;Male;Married;Jakarta;30/12/2023;Before;0;3962799;3;7;3;121434;2638169;2129225
1244;16489651;64;Female;Single;Medan;18/12/2024;After;0;349468;5;5;1;1682869;2694045;2066078
1019;14630982;26;Female;Single;Jakarta;09/02/2023;Before;0;2711549;3;5;4;856494;1312469;4706222
1790;20994276;37;Female;Widowed;Jakarta;16/09/2024;After;1;2821698;3;3;2;708416;2207174;1643366
1477;19727556;40;Female;Widowed;Medan;06/12/2023;Before;0;3075533;1;7;0;1798934;857882;4363064
1457;8954878;45;Female;Divorced;Makassar;30/05/2024;Before;0;784043;5;7;2;1771240;1625156;2056660
807;5382357;35;Male;Divorced;Bandung;18/04/2023;Before;0;439261;3;5;1;1488360;2233480;2894439
1894;17829445;51;Male;Divorced;Makassar;12/11/2023;Before;0;5146585;2;7;0;1530774;89286;4503385
1410;10152747;59;Female;Married;Denpasar;24/04/2023;Before;0;1453147;4;3;1;350792;169986;4085649
619;11693670;38;Female;Divorced;Jakarta;16/06/2023;Before;0;1236157;1;0;7;1726649;1175077;4346903
1319;21409209;51;Female;Divorced;Bandung;18/09/2023;Before;0;2671368;4;4;1;1967320;2846524;2305487
1142;12427504;43;Female;Married;Makassar;09/09/2024;After;1;2553975;1;4;2;417350;75917;3042086
405;18709289;22;Female;Divorced;Surabaya;12/08/2023;Before;0;1896231;1;6;0;633031;545797;314876
1704;6210016;54;Male;Widowed;Denpasar;19/09/2023;Before;0;2460434;2;5;3;707826;264141;502246
997;10021862;28;Female;Divorced;Makassar;08/09/2023;Before;0;1568222;2;5;3;1545334;532130;4036983
1787;4940369;43;Female;Married;Makassar;09/06/2024;Before;0;2959702;5;9;4;1624025;1320604;2769106
594;9200646;47;Female;Widowed;Makassar;10/12/2024;After;1;2720304;1;6;2;1275089;1796679;455451
566;15331942;39;Female;Single;Jakarta;06/05/2023;Before;0;1024819;4;2;2;1594219;2535623;4204931
752;16409108;61;Male;Divorced;Bandung;25/07/2023;Before;0;3472153;4;4;0;73602;1657517;4454747
1902;22621156;39;Female;Divorced;Jakarta;20/05/2023;Before;0;994858;6;2;3;184878;743026;4972352
12;16953367;19;Female;Single;Bandung;03/03/2023;Before;0;2896927;4;6;1;1225091;1705587;707371
1233;18823554;43;Male;Divorced;Bandung;10/10/2023;Before;0;3313619;6;5;2;1453403;665054;2963822
165;3402690;49;Male;Divorced;Bandung;23/02/2023;Before;0;39016;2;6;2;823050;2233462;3486985
878;6880993;19;Male;Married;Makassar;12/12/2023;Before;0;2674335;2;3;2;203086;320857;1221063
1318;20192224;61;Male;Single;Medan;07/06/2024;Before;0;1804205;2;8;2;945274;667030;1746762
1935;3647296;54;Female;Widowed;Medan;16/05/2023;Before;0;1408294;2;5;2;462016;1256571;1138255
1543;7180303;30;Male;Divorced;Medan;26/11/2023;Before;0;2480592;3;7;3;1345213;2954120;3978292
78;6366612;48;Female;Married;Jakarta;24/05/2023;Before;0;2116548;2;4;5;1789056;2556609;4616116
1458;20336140;22;Female;Divorced;Surabaya;11/03/2024;Before;0;818962;6;4;3;1745719;643523;4847395
1601;16885461;47;Male;Single;Bandung;09/10/2023;Before;0;3332819;2;7;2;373131;472923;3443391
614;10002587;59;Male;Widowed;Makassar;16/05/2023;Before;0;16901;3;3;4;926018;1625084;4283416
1987;7031464;25;Male;Married;Bandung;03/05/2024;Before;0;2716322;2;7;2;146694;1510584;3839316
869;17030933;32;Female;Married;Denpasar;21/12/2024;After;0;4361563;3;8;3;579617;1817272;1726255
812;22022347;54;Male;Single;Denpasar;05/02/2024;Before;0;793062;6;8;4;1312973;1663302;1629722
1823;7790691;28;Female;Divorced;Surabaya;24/03/2024;Before;0;4656383;3;1;4;1239861;957141;4617320
1707;19941269;54;Male;Single;Medan;26/09/2024;After;1;4667948;4;6;3;700303;1867636;3349781
1101;14634494;19;Male;Divorced;Denpasar;19/09/2024;After;0;2770677;2;5;2;1479629;422083;254785
1072;24105035;26;Female;Single;Makassar;30/10/2024;After;1;4655268;3;1;2;1392338;1077216;4001546
767;13320855;52;Male;Divorced;Surabaya;27/09/2023;Before;0;4213170;2;6;4;994155;2583300;3418394
82;21544856;30;Male;Single;Bandung;17/01/2023;Before;0;2197289;2;8;1;1503467;348015;2238343
1919;21673436;50;Male;Widowed;Makassar;26/09/2023;Before;0;2044511;1;7;2;647010;1605886;794537
1745;11421928;35;Female;Divorced;Makassar;26/04/2024;Before;0;1118796;4;4;5;618159;452172;1634353
209;4119043;61;Male;Married;Bandung;07/08/2023;Before;0;71162;4;3;2;1230035;568128;4979927
1469;23942316;61;Male;Widowed;Denpasar;15/11/2023;Before;0;2351183;2;5;2;1296805;1864027;4487410
1995;4961977;30;Female;Divorced;Medan;26/08/2023;Before;0;2346144;1;3;3;973162;110998;4318042
1620;23540338;63;Male;Divorced;Jakarta;28/06/2024;Before;0;2270512;3;9;1;596400;623004;1873204
522;5640328;48;Male;Married;Denpasar;12/10/2023;Before;0;1746348;2;7;3;464136;1851940;213151
1053;11514716;25;Male;Married;Medan;06/02/2023;Before;0;1817935;3;4;3;1476476;1373753;3945242
1328;24628404;57;Male;Divorced;Makassar;13/04/2023;Before;0;1638743;4;4;2;1333220;2437145;3835913
994;10817304;58;Male;Widowed;Jakarta;23/12/2024;After;1;3806329;2;6;1;319634;671569;2804544
465;19612451;30;Female;Married;Makassar;05/03/2024;Before;0;3760779;4;5;1;1924035;492597;2626915
1526;3403119;64;Female;Single;Makassar;15/10/2024;After;1;4046764;6;6;4;1281194;2152213;907505
1470;16534573;49;Male;Single;Makassar;27/08/2023;Before;0;4799485;4;1;1;1434236;1006098;307940
628;9062903;53;Male;Single;Denpasar;06/10/2024;After;0;1121715;3;7;2;714759;2435206;3180091
1514;12462743;20;Female;Married;Denpasar;05/05/2023;Before;0;2717812;5;10;0;1519871;1792476;2307409
781;4849396;53;Female;Married;Bandung;18/07/2024;After;0;2091646;1;5;2;258693;2364358;308657
1452;8025764;64;Male;Married;Bandung;22/08/2024;After;1;2067134;1;5;3;1692865;312986;1190991
559;6788340;57;Male;Widowed;Denpasar;01/09/2024;After;0;3507447;4;3;4;1851439;167259;2143629
1383;12913841;54;Female;Single;Makassar;29/08/2024;After;0;1527627;4;3;0;837139;2216803;3728572
960;13373904;37;Male;Widowed;Makassar;07/07/2023;Before;0;3992333;3;4;2;150705;2855124;146522
91;21281600;18;Male;Widowed;Surabaya;13/09/2023;Before;0;3521148;4;5;1;590356;305628;1972706
1077;13440139;31;Male;Widowed;Jakarta;07/08/2024;After;1;1094780;2;6;1;297537;289663;2655960
1754;12986298;18;Male;Widowed;Denpasar;13/06/2024;Before;0;5019799;3;4;3;281096;846110;973692
860;18540184;38;Female;Divorced;Bandung;06/11/2024;After;0;496962;4;3;2;1054486;167073;2975818
1613;6434955;27;Female;Married;Jakarta;27/01/2024;Before;0;2937773;4;8;1;371304;872365;4008019
1228;21786176;25;Male;Married;Jakarta;19/10/2024;After;0;1699384;3;8;2;1938999;2850947;4364653
556;5763642;38;Male;Divorced;Jakarta;12/04/2024;Before;0;3696560;3;3;3;562029;2571790;4820048
156;14822585;28;Female;Married;Jakarta;10/09/2023;Before;0;1906263;3;6;4;126779;1581605;3469909
2;24081788;52;Female;Widowed;Bandung;02/11/2024;After;1;4282542;2;6;2;1898288;2006274;3379205
1381;24900146;47;Male;Married;Surabaya;14/07/2024;After;1;2152532;1;5;3;1868422;2932282;2580081
825;4222869;34;Male;Widowed;Medan;25/06/2023;Before;0;2249801;5;2;3;802356;434641;1466656
1593;11527171;31;Male;Married;Makassar;10/04/2024;Before;0;1084943;0;4;2;1888584;1553964;755061
802;10757202;43;Female;Single;Makassar;30/07/2024;After;1;3723570;6;3;1;1078020;1830257;432215
983;14433787;29;Male;Single;Medan;16/10/2023;Before;0;3663435;5;9;0;1308940;2943838;898029
1082;7390020;55;Female;Single;Denpasar;19/02/2023;Before;0;4532485;6;6;1;1495322;2569913;189543
1278;9238795;56;Female;Single;Jakarta;04/01/2023;Before;0;1420753;2;3;2;278167;219453;3086907
1204;18105101;26;Male;Single;Denpasar;22/09/2024;After;0;2470852;3;5;2;573787;404046;4782010
493;5055723;27;Male;Divorced;Medan;14/05/2024;Before;0;902425;1;2;2;321661;88214;1551559
669;15164411;20;Male;Married;Jakarta;06/11/2024;After;1;2329736;3;3;2;123103;175519;2246958
1059;5244702;42;Male;Widowed;Makassar;11/08/2023;Before;0;2483209;2;15;5;780752;329024;4049863
75;5879190;47;Female;Married;Makassar;29/10/2024;After;1;2150707;3;7;1;753593;2611995;1522601
944;8752810;62;Male;Single;Jakarta;19/09/2023;Before;0;1127828;3;4;2;373876;258114;4482318
1313;7422375;52;Female;Single;Jakarta;15/11/2024;After;0;1931468;5;5;0;1933235;1884135;3516527
371;5699015;33;Female;Divorced;Jakarta;18/06/2024;Before;0;2623054;1;6;3;896430;2810959;2178483
587;12726290;60;Female;Divorced;Makassar;11/01/2024;Before;0;4665214;2;6;2;445352;732022;4208561
329;15707035;21;Female;Widowed;Surabaya;02/03/2023;Before;0;894791;3;5;4;540562;1189470;1139264
590;17837568;20;Female;Single;Makassar;22/12/2023;Before;0;4216908;2;7;2;1238644;2203858;2798101
1791;20808735;45;Female;Single;Bandung;07/10/2024;After;1;4619743;5;5;4;1762126;2008099;870523
777;4854971;23;Male;Widowed;Denpasar;24/01/2023;Before;0;1537747;3;3;3;417391;2061061;695539
304;7301754;31;Female;Divorced;Denpasar;20/10/2023;Before;0;1989836;2;2;1;440876;2188907;1540967
579;13923237;44;Male;Divorced;Denpasar;10/07/2024;After;0;3523845;3;7;2;1357729;1195856;3912057
221;21692847;34;Female;Single;Denpasar;21/11/2024;After;1;1728044;4;2;4;1171507;2505968;4257385
979;20869717;41;Male;Widowed;Denpasar;22/12/2023;Before;0;2365265;3;6;1;583750;593355;4940596
1188;22380183;52;Female;Married;Denpasar;28/07/2024;After;0;3203722;2;6;3;376168;1297824;847396
1504;5710241;30;Male;Married;Bandung;29/01/2023;Before;0;3415098;3;9;1;1813275;758000;2464496
1479;23521013;44;Female;Single;Denpasar;23/12/2023;Before;0;1882791;6;5;4;98921;1937940;3796572
375;20949838;21;Male;Widowed;Makassar;31/12/2023;Before;0;825174;3;4;5;856150;1585715;931265
1244;16489651;64;Female;Single;Medan;30/08/2024;After;1;1135937;3;6;0;1693232;2021851;1386719
1708;17464087;56;Male;Divorced;Makassar;13/02/2024;Before;0;2845130;1;7;3;1040459;1891377;3163882
1278;9238795;56;Female;Single;Jakarta;23/09/2023;Before;0;1691292;3;6;1;932005;1435078;735881
1746;19241927;20;Female;Divorced;Makassar;18/10/2023;Before;0;3464598;0;5;0;1553769;1025729;766493
188;10654909;38;Female;Married;Denpasar;20/07/2024;After;1;4125121;1;11;1;1573523;2891629;561579
1215;18794998;28;Male;Married;Jakarta;02/06/2023;Before;0;2766202;3;2;4;1790628;1816962;3806282
1413;7317922;62;Male;Married;Bandung;07/08/2023;Before;0;4865332;3;6;2;1246831;1513775;1150817
1239;16579173;44;Male;Divorced;Makassar;22/06/2023;Before;0;359992;1;4;4;1253903;306921;434269
1399;18170521;39;Male;Married;Jakarta;30/08/2024;After;0;3283267;2;7;4;726131;888239;3642701
1110;12272985;52;Female;Married;Surabaya;26/09/2024;After;1;3565994;1;7;2;1578201;456564;1887794
474;21366444;34;Female;Married;Medan;12/01/2023;Before;0;4135521;7;4;0;350687;1531502;4615040
1642;14370075;43;Male;Single;Denpasar;30/05/2024;Before;0;4923696;2;6;2;1107583;2846365;122295
844;3067661;39;Female;Married;Jakarta;28/12/2023;Before;0;143388;1;6;3;1124486;555050;2522664
1832;7443778;57;Female;Widowed;Jakarta;01/08/2024;After;0;2687899;2;2;2;1583110;2390878;543717
531;7594877;57;Male;Single;Bandung;18/10/2024;After;0;2556291;4;6;0;1608722;1621573;4206730
1071;11464685;36;Female;Single;Surabaya;21/04/2024;Before;0;214514;0;3;1;828119;1338064;3516104
1089;14529677;42;Female;Widowed;Bandung;30/07/2024;After;1;3287893;1;3;3;1692515;1696492;3711717
963;15138391;22;Female;Single;Surabaya;23/03/2023;Before;0;2825311;4;3;2;1492702;1880833;1542847
475;4100567;22;Female;Single;Medan;08/09/2024;After;1;3323403;1;2;0;623775;2757783;4899997
1170;13353564;23;Female;Married;Denpasar;23/11/2024;After;0;3889000;0;5;0;635700;1395872;3501526
946;24253792;47;Female;Married;Makassar;06/12/2023;Before;0;1420062;5;5;2;1633470;813273;4770802
1822;12109096;49;Female;Widowed;Makassar;16/03/2024;Before;0;4865348;2;5;2;619881;2039041;800398
